500
86 4
936 -833 216
336 63 284
-324 398 958
496 -836 433
63 675 591
-889 -469 339
-790 376 416
125 -774 611
-645 543 205
-785 -607 823
865 110 527
55 -197 132
76 100 653
-60 -394 174
-640 -870 904
-400 738 362
967 695 636
-931 171 161
-930 308 321
-346 -377 433
805 171 143
211 -204 939
-982 -60 771
197 -847 7
-909 0 951
-222 525 932
711 795 324
829 -778 906
-326 -111 628
5 -293 517
-85 -808 68
-389 232 343
659 292 8
375 -977 685
492 -625 639
-421 -524 956
-638 145
-283 -36
-726 -227
-529 -276
553 -590
0 101

29 9
479 198 806
-606 470 911
-258 977 828
-774 221 356
-265 764 656
-286 140 441
822 -99 499
343 -454 747
-784 -147 561
-612 791 392
405 563 743
-289 599 712
475 283 577
-386 -382 820
-455 -560 563
558 551 83
867 -788 285
965 284 849
435 -153 508
-235 887 213
-404 -238 934
988 -246 899
7 611 866
-824 773 952
-720 530 536
-967 525 741
110 -428 574
-878 -838 65
-450 474 539
634 89
-233 -803
974 354
823 -631
-821 -520
-139 -200
342 -261
-566 -38
-123 -713

17 8
949 -575 266
-14 536 121
-66 -29 380
120 -181 427
-186 -663 531
484 -946 899
-885 -878 463
199 -487 817
336 157 783
-198 567 178
-163 -231 155
-220 218 872
-424 -649 287
-966 819 405
-58 -418 614
-896 -581 456
-744 -266 992
598 -980
-661 -168
-980 -795
-809 -919
217 -487
-893 -529
213 201
844 -632

28 4
96 134 548
615 -263 221
-43 363 423
-555 -671 492
-772 352 792
869 535 330
-920 -120 553
222 956 781
-656 410 448
169 -868 354
-97 -580 835
778 694 120
87 -934 939
-901 -298 464
-801 376 831
681 -595 578
144 682 901
-497 32 337
-473 -390 768
673 -329 709
-392 -509 218
153 -961 449
-413 -476 93
219 671 966
-851 124 989
919 801 930
-728 -576 399
-844 245 698
152 922
92 690
602 40
788 872

7 3
-646 450 250
-425 862 28
-861 55 275
-565 331 585
991 -144 410
877 206 268
807 -182 471
275 -234
-521 -254
185 575

52 2
655 -523 592
284 396 557
680 -164 307
-584 128 618
67 453 442
-519 -378 754
-273 241 577
926 991 206
474 496 471
330 -621 586
745 -883 383
-387 -778 671
873 455 817
-671 -716 42
-933 -736 696
-978 -396 924
-193 935 354
168 -123 297
808 14 843
440 -233 928
-268 767 150
-768 -271 817
583 -18 369
445 995 301
-296 -553 781
195 -649 451
-951 357 941
-635 569 355
0 870 242
635 947 376
-416 -666 222
865 -516 602
179 375 76
-75 129 252
-668 832 747
-744 247 355
-85 -656 495
270 -108 217
-552 -469 794
-625 -124 738
-882 39 870
16 861 59
210 -199 852
447 -786 653
852 619 521
-15 -353 361
-511 126 314
817 542 218
-822 580 183
-511 646 834
-161 708 549
-875 -148 801
284 191
-447 822

63 4
-930 421 544
493 -124 516
313 513 435
-19 -725 268
-969 -723 478
364 576 594
825 382 590
-761 -508 99
-938 -908 165
-845 -579 869
689 -882 664
534 -550 584
-582 -706 701
513 429 74
270 260 849
-965 591 388
689 -185 869
925 -396 790
551 803 878
661 -283 462
664 22 161
843 -456 572
-363 -233 396
688 -719 688
649 84 783
-832 -24 546
-314 596 559
768 224 649
-746 -575 212
939 517 452
326 -73 361
832 -160 209
-886 92 777
-552 279 612
454 -34 977
-364 -62 543
520 -747 140
-836 303 675
-162 -435 128
-49 690 132
227 -279 732
-513 50 683
581 695 659
-534 976 80
373 258 462
50 -995 684
-951 894 725
-246 769 368
-684 -784 252
837 797 466
642 -608 30
-363 726 811
-569 32 85
381 -178 102
-344 -105 551
889 -362 161
399 -497 825
-872 364 373
-611 52 833
-16 975 241
873 -701 153
-955 -577 162
-515 161 25
108 -497
-637 648
-97 557
860 -137

4 4
-583 954 141
-184 -70 200
808 -381 414
336 778 678
-515 -815
288 729
1 149
-351 835

49 9
-426 -469 474
487 -210 519
-112 963 521
-471 804 527
864 648 25
-86 377 571
-602 -465 831
953 -556 264
-566 921 255
-421 507 74
-871 -741 296
983 495 841
-139 779 561
255 -376 112
453 -353 390
-308 -667 42
502 477 368
-999 638 265
615 -956 577
348 127 732
-180 -706 177
-21 -219 41
878 -381 845
364 -716 635
-158 464 452
433 791 438
-810 -622 403
-584 112 806
592 -419 234
950 -764 982
-423 -393 829
-406 -56 5
753 527 703
601 541 728
892 254 106
606 629 319
232 981 613
-800 -413 862
-534 -691 522
-294 -380 305
269 -822 520
-730 -636 48
392 -977 281
-29 -785 37
-618 -377 648
-505 633 553
-787 -330 472
66 499 496
859 864 503
576 -138
345 69
306 306
-467 -250
964 659
-140 -114
493 -329
166 -22
-329 343

36 5
-974 524 653
987 418 756
436 423 524
800 885 318
-466 403 680
947 -733 743
-893 881 5
249 666 238
-186 665 726
273 -968 662
-556 987 118
-789 694 77
-684 885 996
-722 -207 564
495 734 619
-602 -65 581
-564 -796 816
-288 -640 368
987 922 638
724 684 761
-230 610 514
358 -803 158
159 -60 123
836 -665 993
641 -388 484
121 -358 841
734 261 83
-296 -921 120
-394 -132 804
-135 767 844
679 -12 553
-699 593 974
436 984 626
-359 601 352
801 -967 860
-804 -906 388
-831 -96
318 -495
132 938
173 54
-19 -415

82 4
535 378 87
-200 785 772
-755 283 693
95 365 820
533 -877 718
483 -983 371
-358 733 617
-82 917 133
-996 -308 112
614 519 323
427 107 381
-357 896 535
590 -122 813
-723 924 722
840 -362 885
90 920 879
-648 932 524
894 596 167
790 -733 809
675 469 486
-39 -155 254
102 975 71
70 -264 665
-178 960 770
132 898 601
598 771 831
926 487 748
820 23 930
-376 738 465
881 -571 315
-784 627 170
171 695 652
-424 -896 139
-948 703 258
48 -58 989
278 174 454
-627 381 168
-391 -525 755
808 -860 373
176 -713 260
-1 703 66
-712 -218 353
-881 -602 972
-677 -679 783
779 142 813
884 1 158
529 590 588
-416 -384 147
870 287 620
-657 -23 372
-961 -725 822
-803 837 845
-663 743 582
659 871 543
-562 -704 492
-721 417 947
-930 503 665
13 283 154
678 943 543
755 -412 133
782 902 951
-833 49 367
-56 -379 112
933 -117 649
726 103 107
-999 110 647
-742 361 844
-261 -537 200
-425 -816 392
-660 -836 723
118 -579 309
-905 -686 707
450 587 503
-429 10 387
-506 -711 824
-960 165 69
493 773 392
696 680 722
-76 -408 723
515 -36 825
455 -6 598
344 134 663
-59 -248
754 -812
-654 -243
-32 529

14 6
916 298 660
218 -635 21
785 -199 957
-975 49 137
205 -603 254
204 909 446
-983 -476 912
136 590 916
-634 -787 614
199 731 547
-215 -794 205
555 -966 625
474 -322 149
112 168 542
-957 -153
-689 -57
840 183
672 -160
-95 -281
505 912

57 5
-335 -805 954
-877 365 699
-470 -610 947
806 510 817
161 -664 848
-221 -996 754
-530 112 925
415 184 980
-249 -161 348
-156 309 301
-93 8 198
-686 -376 326
-388 701 962
873 866 49
174 882 34
727 -245 482
-322 -226 171
539 -187 632
-487 377 762
-138 -782 971
-119 -93 800
20 -35 752
-136 949 5
-77 -275 86
-56 409 519
-512 624 855
-815 -41 572
-864 78 84
-111 -657 954
-856 347 959
-189 -660 457
86 -286 587
951 -341 482
595 493 71
-985 -605 150
-87 514 181
-415 -509 129
418 -693 287
-757 -541 526
-833 559 759
337 -948 973
-401 356 315
166 262 474
-139 -781 880
-344 -104 687
202 -579 599
237 -253 473
711 -804 509
-179 -872 28
-903 -256 13
123 531 25
-382 -613 944
-875 852 997
-301 165 573
-537 -757 789
-64 -462 602
804 731 81
801 43
448 -617
-6 -915
-585 36
816 106

50 4
-135 -967 26
410 -568 697
102 -418 207
290 440 138
-945 197 9
-22 194 101
453 315 186
492 -303 946
369 47 942
-392 -179 956
-304 -739 588
82 283 906
245 -722 245
649 -611 969
-184 -881 755
672 574 798
491 -304 411
-362 -135 593
-369 927 952
-10 -387 497
178 808 95
-54 807 21
790 -336 928
-48 -489 388
-543 713 813
667 -313 9
652 501 617
893 -849 977
-596 -40 417
259 -987 846
-563 593 424
-395 897 542
-889 181 38
944 -249 933
-36 -461 280
908 -868 595
339 -606 199
-881 -344 977
-601 -713 318
203 879 853
-581 -603 669
127 -503 511
-882 863 505
-362 234 984
180 -64 544
-343 362 872
7 1000 117
-751 -774 706
406 -823 946
581 -959 527
-70 481
52 -444
40 750
705 -548

72 7
-65 -590 94
621 -206 447
295 598 553
452 -716 574
-990 692 317
-687 605 415
-16 23 294
-783 -991 852
436 -86 931
-447 228 505
644 233 209
-708 318 323
-58 476 79
-275 967 744
-619 528 253
47 -154 198
-750 294 363
1 839 293
-407 -17 460
-888 511 143
227 -229 426
-63 -251 822
404 386 138
-603 -997 215
10 667 357
410 -194 117
-439 928 913
306 -95 241
422 -997 97
797 -441 291
-507 903 771
-59 -993 757
456 -948 842
559 610 622
273 -679 322
291 886 786
-70 -339 727
-429 52 261
-86 -997 325
-60 425 616
579 931 458
832 233 204
-282 967 937
858 -788 847
-255 -49 56
-121 -562 780
-226 -401 898
136 381 496
-662 -570 283
292 -511 235
970 -631 536
-202 698 468
247 644 921
46 16 787
725 66 665
41 567 762
583 259 877
289 -748 877
23 -558 321
967 338 190
-539 65 43
-800 -526 203
161 806 782
961 -466 876
-898 597 515
-128 117 451
128 -363 520
-686 592 368
42 -374 999
54 738 238
473 -574 687
572 353 11
525 -115
794 -597
-384 -292
6 887
215 155
-664 28
-398 793

58 6
-693 -239 723
-533 -597 98
379 -386 836
-357 -734 163
157 -719 472
-414 347 720
-245 -209 157
-504 955 211
528 -389 940
-470 -526 442
-879 -148 946
899 198 556
-4 -835 468
-723 897 875
-959 -642 916
691 553 24
48 459 769
-679 -2 265
-302 -794 282
41 955 874
-344 230 324
789 -831 790
734 895 824
952 -690 690
819 -895 391
758 117 718
-412 533 941
262 641 874
246 -664 405
-136 -639 347
624 970 766
39 -36 632
282 818 397
863 378 258
620 993 210
-111 -176 746
934 -466 959
437 542 21
350 587 977
-894 163 908
-607 -334 950
85 918 527
-811 150 274
-521 -994 853
719 -906 341
445 832 740
-935 573 587
-993 -741 541
767 728 847
-549 -977 102
-330 -942 357
-716 -90 281
326 642 529
-922 -696 380
-723 -351 499
-942 -425 100
499 286 84
-539 -429 380
-833 133
742 936
305 -672
-233 -750
-246 548
-12 -139

32 9
-580 756 932
752 135 448
289 -215 666
181 -149 449
227 -940 692
20 -88 845
212 -738 274
-943 -625 37
-212 -609 957
-222 -865 811
476 529 629
-167 -674 42
682 554 710
669 475 494
-17 272 441
910 374 758
689 256 292
567 233 113
-112 24 102
-918 295 210
709 -430 380
764 955 505
121 -525 141
-59 104 222
-810 436 299
-639 -995 97
366 281 30
-403 94 164
-52 80 129
-733 -819 42
-920 71 95
54 -383 55
428 620
38 884
141 -508
-78 -220
399 -185
213 -661
79 767
-852 -440
176 743

93 7
-793 270 676
-61 130 294
-694 -411 721
-328 -638 54
-957 706 48
-913 -522 203
338 -768 910
3 -337 178
670 -417 462
-450 -851 522
-438 -164 9
197 -420 16
276 503 297
801 -969 303
86 181 238
267 -809 698
-428 -101 983
695 800 325
-215 -445 935
-637 378 434
-609 -494 992
-354 559 639
-864 929 921
-702 -510 416
-844 -406 717
814 516 825
804 -619 367
444 -784 345
223 274 61
-790 805 9
194 753 618
507 -121 973
773 464 797
-632 239 307
512 528 367
80 -245 305
-603 630 148
823 557 48
438 500 62
-131 954 598
-954 -104 713
375 -865 173
287 916 52
-724 98 486
656 514 641
-709 385 192
-845 -182 493
-95 183 900
-495 -931 861
-269 734 167
714 546 530
-158 599 431
-795 313 163
-209 -855 781
871 -985 366
639 -620 198
890 -180 159
-731 -929 504
-41 -770 356
-811 -586 626
614 -223 646
-85 515 907
-275 125 191
-651 -478 112
287 -204 854
-89 -674 662
835 -706 562
634 691 30
-146 -958 120
-21 90 472
-89 758 394
672 -308 70
744 391 180
-90 -222 98
151 970 366
297 -178 48
386 599 65
622 433 154
3 168 859
-655 645 86
-601 -473 860
-543 989 803
-618 570 169
-886 -623 922
161 908 839
-526 119 178
-984 -337 79
379 -404 137
-856 -774 532
-56 25 308
-645 348 903
313 -609 906
-477 16 768
329 -957
-690 -215
-537 527
560 -519
614 993
358 -943
-594 395

23 1
-180 -633 962
230 242 676
-543 -468 739
584 -393 39
-768 -256 420
-384 -9 787
-506 -866 804
210 -200 530
362 393 167
-51 -102 560
643 794 978
801 179 740
-87 92 130
-260 -762 242
-700 -132 929
536 -337 107
424 581 265
549 -600 772
-982 -723 131
181 -6 387
774 -200 468
660 640 308
-658 73 793
-882 -435

69 4
-324 -203 779
698 31 741
360 -47 762
-236 -510 863
-875 -680 571
-380 -521 120
-755 184 628
-332 463 193
361 119 753
-318 -761 452
-234 537 486
525 -148 810
538 703 4
405 302 921
152 727 729
632 131 438
819 68 925
-254 -917 614
-961 344 708
-318 -276 172
-406 -555 481
-490 -382 537
-361 863 294
911 509 50
-294 -843 945
-34 216 387
-302 -241 357
-989 25 408
419 140 148
-627 -592 979
-801 -430 635
-783 -342 970
-712 -475 569
-738 -808 741
-997 926 558
-625 -236 878
-324 106 130
161 -580 649
-545 -112 975
-342 63 824
192 -383 862
666 511 980
-979 43 943
508 -807 982
-12 979 33
924 121 845
-784 -224 246
-124 302 819
-751 410 775
909 616 315
-632 281 537
-195 -227 298
-568 400 702
-646 558 854
-937 -280 304
-769 769 759
658 431 313
-605 924 963
-989 369 933
-950 816 67
-708 779 483
409 273 734
832 560 323
793 524 244
-922 -300 422
-261 250 636
-495 -531 441
-581 283 895
464 -992 110
-648 350
935 -173
884 674
-538 -883

49 8
-721 315 908
-546 -550 858
-87 919 16
-398 269 547
767 500 16
-785 689 15
624 -212 585
-243 -973 315
-810 -787 735
-852 -684 457
801 160 329
-558 -850 415
166 -317 242
-188 -469 189
-958 -964 991
-865 396 566
-622 798 877
-299 177 452
-458 -170 783
530 638 212
-953 360 691
203 619 546
619 588 256
207 -208 647
-433 528 43
-176 -49 878
682 -14 955
-140 91 778
-983 -663 633
648 -216 365
799 -559 207
803 574 596
347 51 53
-496 702 356
528 -299 496
-765 307 449
927 59 96
892 315 825
-495 -342 738
620 -362 539
579 764 961
387 321 641
-483 -564 381
5 -889 521
115 -39 195
864 -545 476
809 385 236
-476 88 661
-54 -18 234
863 -597
-409 42
-676 800
-838 -262
618 -98
282 609
-534 946
-492 94

7 7
320 169 860
-317 -557 645
486 -45 277
-656 -219 921
-134 -481 170
-274 -898 984
613 915 731
13 330
-478 -722
542 -757
114 -846
715 -46
849 -803
539 -447

29 3
303 46 274
-559 659 376
-702 -273 344
-670 514 267
-961 -646 436
969 -856 32
416 -921 713
-460 -940 808
-623 535 698
741 827 686
-348 967 636
-162 -168 849
-938 580 160
995 -115 701
-917 51 409
-99 680 543
704 -137 978
-327 916 450
-276 590 395
586 -164 939
510 -268 317
-302 593 318
-816 -85 250
-254 -36 915
-982 -891 564
231 469 62
51 277 337
-54 -807 576
-603 -450 62
980 507
-161 816
147 -345

87 4
990 -357 451
-260 -335 662
-454 802 218
-742 -1 146
328 187 179
964 -111 754
615 -963 62
623 38 276
522 -57 305
899 -254 767
-918 900 21
-211 511 166
-94 -735 918
441 -119 422
361 107 448
-4 966 609
108 78 214
-261 465 176
-26 -587 533
-548 336 593
971 283 955
448 -167 337
804 -575 131
-263 103 515
-340 -602 159
-543 992 2
-932 230 605
-591 845 105
-958 751 728
128 837 959
339 726 101
511 -509 154
480 437 307
753 -217 154
-476 -425 702
473 -627 569
766 517 380
-353 -306 804
237 -219 887
429 205 523
835 516 763
-178 173 580
352 -789 607
483 433 17
-429 -346 412
871 589 312
-881 -662 250
84 -812 93
174 766 842
-663 -50 247
-788 217 241
783 -811 471
13 445 808
114 -188 802
195 514 603
835 431 372
-718 880 788
-554 148 508
141 38 110
464 -195 944
-638 665 884
-769 194 19
699 271 286
-208 960 252
-646 536 113
955 705 341
741 -964 961
651 -807 122
19 -870 465
140 238 21
629 19 346
-849 580 488
-949 -922 702
-607 705 100
-708 -649 576
950 160 534
299 -144 551
-838 -471 188
551 -127 976
-39 -527 28
966 238 559
-863 91 600
-954 115 341
-294 -266 18
-243 -384 728
941 95 662
-685 336 298
-713 485
-620 4
292 370
-392 896

51 9
-976 522 101
520 421 408
-817 -868 785
246 516 192
904 -737 375
-532 -342 755
-865 -567 584
649 -982 40
15 -696 337
-402 -432 7
85 -177 988
988 687 324
931 298 818
297 769 710
792 -6 209
875 -183 773
-798 249 310
-697 -475 566
-516 365 340
699 93 550
590 670 764
-934 -870 921
-695 -176 770
373 -92 498
-32 272 229
-530 780 960
623 -593 513
167 515 838
438 949 770
567 678 57
-882 -652 628
431 658 838
-736 -851 713
42 157 141
972 -198 487
-979 -436 823
956 -13 550
-958 998 716
-56 -409 845
-772 317 375
-694 714 514
-88 743 739
-253 -852 92
692 530 51
258 568 411
-970 834 953
-554 355 936
775 210 921
-854 -598 367
738 55 502
-363 -980 55
126 -495
652 748
379 -384
-933 -257
170 -550
-755 256
952 -36
330 252
-518 -968

38 4
-107 -281 44
-552 -714 123
404 160 832
764 -273 504
-992 -949 446
-507 350 71
-247 449 259
-193 -594 92
-287 -659 212
-643 -285 918
-304 583 644
782 109 847
960 -611 565
633 213 42
792 -230 221
-108 -316 666
-519 -945 100
-459 -350 133
148 -533 67
-302 -103 943
343 59 502
-373 0 214
-470 -311 163
-427 78 100
225 -776 232
-616 -530 223
-912 103 141
137 -576 215
-515 -881 767
31 -769 206
-709 643 391
-893 21 739
870 -541 244
466 938 835
445 -549 730
613 -934 226
-670 261 455
-153 -855 772
625 -271
6 466
960 205
-820 -643

32 1
804 -907 571
-827 5 416
810 471 673
172 628 622
-239 273 952
-230 -636 16
-83 189 704
678 -174 505
-654 642 711
-950 -621 295
-196 -733 295
149 -589 248
-237 785 647
-357 440 503
-954 220 212
176 644 113
7 245 231
-964 -150 966
-891 579 736
-877 -431 876
743 -227 863
865 -624 330
-324 59 48
15 349 103
910 -145 2
-991 414 921
-779 351 250
601 427 312
603 -140 914
-358 756 703
701 -611 505
584 -613 742
796 142

22 1
-421 -920 972
19 633 247
-469 -962 638
-231 -989 883
644 -411 382
-76 765 539
-414 -149 418
790 -298 94
983 98 207
460 -660 314
963 -130 61
-657 579 316
317 252 913
343 -983 672
132 325 40
-644 -391 15
755 643 420
9 833 202
-783 952 127
988 777 780
-140 -18 247
-161 -548 887
-728 -616

42 6
-580 -288 70
431 -950 97
-983 -716 749
-928 641 335
-677 937 175
125 -464 19
333 -612 656
689 -296 238
51 -436 461
-920 -37 745
-480 277 10
909 -31 524
505 -338 608
-753 -600 474
-244 -956 680
878 393 254
729 -901 767
437 757 333
-133 389 308
456 -90 722
46 28 753
-999 667 140
596 -654 264
-463 85 40
-842 -880 303
748 846 43
-710 -489 847
89 120 222
-579 -416 817
-891 187 606
-759 -406 635
-99 -858 831
-997 -876 931
40 646 295
-570 -48 482
-786 -185 336
451 -519 575
-355 -442 96
554 -798 726
-760 450 249
370 -436 481
-699 -762 193
-749 -922
-682 357
-963 994
90 505
201 574
242 -427

65 6
316 -585 425
-316 754 669
-134 575 793
730 -66 694
-180 -243 130
-666 659 968
-16 407 118
330 -726 947
-407 918 490
-479 184 454
580 568 382
-661 -370 513
-889 -647 133
37 -310 944
585 984 188
-579 -71 428
-799 -274 490
431 926 407
-573 975 583
835 -139 957
638 734 698
249 -252 547
-814 788 23
-680 -160 503
696 -995 145
-488 550 796
-771 506 68
277 -642 642
-622 336 165
-69 306 651
389 -304 515
664 -78 10
-324 242 574
-634 973 809
880 -531 282
743 383 470
-450 154 247
-683 910 986
-90 690 890
-614 247 873
341 -641 211
-330 139 565
915 513 558
-466 -73 34
694 468 261
535 -421 891
-750 900 266
-545 566 188
726 22 443
-362 -975 605
890 -64 97
694 -912 410
-934 778 118
-128 840 565
-576 -561 279
-392 -709 992
-743 -515 763
584 -472 837
-687 -684 56
-872 -547 197
243 12 354
-271 237 711
-189 848 399
-357 -496 403
964 907 741
302 -169
23 -209
523 381
-94 956
-697 963
682 680

54 2
-378 -348 806
-452 -802 171
-958 281 197
179 -307 821
-895 627 88
-961 -716 28
-453 -249 285
396 -995 475
846 602 973
203 248 563
267 -736 473
-392 -357 660
319 -744 24
-597 -50 317
665 -233 433
-482 837 57
-98 -859 857
173 -45 203
-316 -658 783
501 401 370
273 387 186
-909 915 358
226 -652 328
577 -591 573
-33 -963 591
-849 -35 241
637 -831 639
962 218 789
-296 82 316
-398 329 756
517 599 16
737 187 601
-837 -282 97
-934 978 642
-553 -768 692
-449 290 911
490 -226 245
431 -281 879
-875 359 535
-252 -494 588
800 702 616
770 276 16
-441 -963 38
-375 8 308
-148 -519 809
715 358 965
-186 114 269
-726 357 283
-514 -836 658
-764 180 695
385 -827 12
852 126 133
838 -337 804
77 946 543
-128 -319
805 -785

95 3
-27 737 469
150 -585 402
-3 -723 646
-751 -76 48
-557 902 684
-756 -649 478
491 -345 480
-25 489 915
-56 969 621
121 195 40
-186 437 235
488 -495 928
-433 -815 764
628 -956 454
513 801 935
-496 946 759
205 361 396
377 815 57
-217 56 779
-2 -117 89
-408 -376 389
269 -388 716
-863 374 367
-478 -37 881
-69 -112 641
-150 -105 289
141 -456 864
623 90 916
-209 -368 406
-38 -592 688
87 39 650
-255 557 528
-564 -311 409
490 -457 284
873 325 232
659 474 925
-475 -249 212
22 439 299
-923 62 293
-648 -781 139
-503 39 219
804 92 278
907 294 612
763 -25 371
-626 919 409
280 711 376
-979 802 994
-3 907 549
129 -394 193
-277 22 950
120 -740 780
659 127 749
-127 -287 683
766 -86 60
-491 -960 272
-542 -188 498
659 783 347
-550 -135 997
485 -491 722
-912 307 73
407 674 755
596 538 807
659 241 355
-847 -639 924
-401 -221 747
264 -536 348
346 757 654
-14 39 263
200 -175 325
109 -778 253
-401 -855 557
-834 -635 515
-150 286 299
1000 889 107
369 877 572
-30 718 376
-606 861 691
-24 43 689
308 -603 626
439 614 886
152 691 358
-60 -940 893
885 167 498
244 479 137
-541 -590 494
-469 -148 998
592 -533 993
949 -324 256
832 373 797
-880 709 446
229 -778 75
-299 -204 662
218 899 573
-903 140 563
-944 -612 752
155 -721
-686 -772
-918 -138

85 6
506 -1 220
-470 -164 935
-236 -166 958
-756 878 371
182 -91 816
-482 373 241
828 518 932
263 -944 273
-304 -779 363
108 -453 699
797 807 866
878 -512 106
-285 690 158
153 553 225
317 173 913
-400 640 280
-430 43 106
-132 -466 460
-500 840 440
-758 750 286
-806 108 230
94 72 191
389 -657 745
507 -135 508
413 -104 283
465 937 92
-549 -588 970
-163 435 56
128 554 28
-422 205 682
-902 -467 106
-202 977 701
730 -287 221
466 -196 259
17 182 925
963 403 236
-798 499 438
318 650 490
-832 203 222
301 -631 847
-4 834 5
-73 49 795
10 -886 157
-835 -917 749
-841 -317 438
540 -960 496
753 -579 219
708 476 449
-530 -266 562
315 -5 243
178 -146 523
45 436 968
658 695 546
424 727 459
-971 252 81
-501 -544 305
440 -278 562
461 -968 302
794 994 71
-106 -337 178
220 397 115
328 -160 69
-871 815 37
920 -765 598
-886 239 782
891 -18 335
143 729 706
-386 -743 309
-947 677 481
-395 345 67
906 931 739
81 -130 879
-882 -379 153
198 592 486
505 902 493
412 -329 915
306 -428 739
600 232 681
746 -204 634
-97 -780 179
-712 -175 649
-254 -391 715
648 -176 577
986 -295 797
-137 -4 668
-337 989
-703 664
690 961
461 -62
462 328
-248 -401

18 8
-49 -920 649
750 -732 139
649 -803 144
70 -282 215
490 -485 368
695 -488 482
-696 -171 620
-236 482 929
80 -596 282
238 -345 148
709 -941 309
934 527 466
-331 -826 925
521 -211 51
488 643 35
111 455 597
479 -635 491
130 -796 187
-241 79
975 -280
331 -419
808 -844
-882 223
-305 -830
726 -484
185 -756

55 1
4 91 524
-874 -692 792
-72 -427 868
-300 -817 467
-22 652 775
-905 -465 430
-853 105 452
-372 -383 338
-585 -223 893
-643 274 17
-350 765 804
-742 -799 340
614 -452 364
-870 962 840
-684 57 204
-32 -669 541
835 532 464
70 237 164
-574 -288 95
966 -600 18
470 -736 384
-387 -225 299
399 -170 394
605 -716 66
-395 875 427
-630 115 162
81 -965 714
-965 128 575
-935 -853 480
-20 670 381
476 646 181
904 -41 188
-790 406 22
-405 -784 238
-201 552 660
-662 -347 494
574 699 307
-689 571 386
750 -586 986
794 113 118
-700 -862 429
-666 -947 760
-849 -198 555
75 -141 823
-505 952 801
-505 786 197
-424 527 347
603 -278 301
502 -494 710
-544 74 714
-938 -688 853
-63 765 412
952 516 637
880 49 727
-686 -428 944
-870 90

42 1
-490 969 61
517 897 578
-656 -778 35
708 571 839
-741 -662 760
618 -298 508
929 621 595
-947 -357 491
-714 -744 522
673 -502 850
-916 -898 148
-533 -666 84
-317 280 962
-497 -307 50
-516 -288 169
704 932 517
758 570 567
-799 -93 973
-113 -989 247
538 603 761
-901 -945 851
100 2 237
454 173 584
-590 -195 630
-846 737 954
-166 794 705
799 -649 620
265 -202 62
-578 -135 35
833 -883 627
441 -729 586
-315 -920 909
-462 -110 790
693 -939 313
-516 -886 998
-671 142 613
720 4 107
126 -765 455
-518 -574 229
-837 -622 176
646 -109 267
-852 82 416
237 -669

90 3
-877 -298 337
798 -843 602
352 551 522
852 248 792
318 106 164
764 -412 388
493 -28 964
808 -158 20
-464 -933 265
297 588 343
-261 -178 493
547 -990 408
-50 713 422
-745 901 50
-535 962 184
-447 -167 633
201 605 532
648 -808 361
-924 -628 279
-246 -176 470
-263 -895 629
881 -15 592
420 32 541
793 -765 599
893 -318 132
-831 509 5
424 -773 863
996 -1 610
-748 170 279
135 660 11
-746 224 450
-562 -796 71
-701 -782 685
-967 -724 750
458 -731 856
207 49 95
76 -421 568
794 -542 314
417 724 759
861 -817 439
-576 197 47
924 -35 813
-487 198 256
715 533 956
201 49 849
203 72 933
-623 930 597
-105 207 130
-2 585 703
83 516 69
-960 -820 987
-230 738 680
-741 999 672
544 -608 630
635 -47 884
864 -185 523
-492 -902 301
348 911 603
847 375 581
254 -549 171
287 508 183
-625 -867 248
112 154 991
363 56 569
340 504 246
-794 676 659
-122 -358 128
415 -726 183
170 -623 424
814 -983 959
26 936 429
-209 -774 666
-506 965 776
403 -122 493
345 840 320
-318 600 107
138 -904 309
794 204 175
621 -55 834
-266 847 855
48 -779 814
-491 -112 109
443 -728 236
35 210 186
859 -10 870
701 -217 483
966 475 678
-615 -586 842
945 -979 884
-509 -537 359
135 -718
110 -515
-796 523

47 3
96 -105 737
-739 -994 791
937 -458 280
-572 399 982
63 -703 963
243 -752 715
-854 590 608
815 546 656
-984 -922 463
-124 -714 678
-139 -389 253
-639 -897 766
-965 -133 640
-271 -425 677
-132 164 264
-939 30 951
507 431 325
544 -646 877
580 760 564
194 493 536
672 -756 469
17 548 94
-850 -30 567
959 -573 973
785 -893 168
-856 465 20
967 -815 70
383 814 462
275 560 623
-435 -903 325
549 -787 483
304 -627 401
-454 -101 815
166 -662 412
471 171 271
261 579 984
-942 -458 358
606 757 68
15 -248 608
-836 193 345
-655 -722 384
646 -497 887
358 443 778
-958 -89 14
-972 -175 191
-495 862 813
645 -228 360
-53 367
-381 108
-922 951

18 6
-230 772 472
-285 758 843
-626 156 429
265 -10 632
-507 -983 651
192 790 501
-956 856 827
-5 693 552
-147 -410 323
-93 -268 82
-907 -187 526
334 780 404
-346 -954 248
865 -24 393
256 -688 912
973 -476 223
-76 -402 894
91 -833 73
-62 517
625 -317
87 -592
20 213
762 -44
751 -268

65 7
464 -495 415
323 18 990
-244 75 859
-838 -835 963
750 -510 427
842 861 773
-697 -920 77
203 -273 396
-965 -523 149
952 254 525
937 -178 816
482 4 977
116 317 779
-423 -82 712
289 85 20
879 89 244
652 33 840
695 -99 331
575 -182 987
26 -29 494
670 980 970
-943 -313 585
397 396 553
-933 -114 733
873 -312 405
111 -55 632
-13 -372 597
-463 -326 604
797 -228 704
814 378 812
